Year,PropertyType,ZipCode,TotalYearlyEnergyUsage
2018,Automobile Dealership,02134,3486635.9
2018,Automobile Dealership,02135,3904599.0
2018,Bar/Nightclub,02215,134504.5
2018,College/University,02108,6057389.3
2018,College/University,02111,138936158.39999998
2018,College/University,02115,1331904578.5999997
2018,College/University,02116,41065615.2
2018,College/University,02125,2274399.9
2018,College/University,02130,17338484.7
2018,College/University,02131,8090566.5
2018,College/University,02134,9952177.8
2018,College/University,02163,18757247.4
2018,College/University,02215,303333445.2
2018,College/University,02467,221124482.5
2018,Courthouse,02109,70061300.7
2018,Courthouse,02210,
2018,Data Center,02218,
2018,Distribution Center,02109,
2018,Distribution Center,02118,18641301.1
2018,Distribution Center,02119,3469031.7
2018,Distribution Center,02126,1288288.4
2018,Distribution Center,02129,16070257.2
2018,Distribution Center,02136,4007488.7
2018,Distribution Center,02210,15964032.3
2018,Distribution Center,02215,8047556.6
2018,Enclosed Mall,02119,8964822.2
2018,Energy/Power Station,02110,
2018,Energy/Power Station,02111,
2018,Energy/Power Station,02116,
2018,Energy/Power Station,02128,
2018,Energy/Power Station,02215,26699998.7
2018,Financial Office,02109,3652577.7
2018,Financial Office,02110,2845298.1
2018,Financial Office,02111,120842603.8
2018,Financial Office,02116,93031829.2
2018,Financial Office,02125,33682827.1
2018,Financial Office,02210,188694440.6
2018,Fire Station,02109,1961959.6
2018,Fire Station,02110,4562107.5
2018,Fire Station,02111,792118.5
2018,Fire Station,02115,5534655.2
2018,Fire Station,02116,1098234.8
2018,Fire Station,02118,17896710.5
2018,Fire Station,02119,3891602.9
2018,Fire Station,02121,1490545.5
2018,Fire Station,02122,2609458.1
2018,Fire Station,02124,3433866.9000000004
2018,Fire Station,02125,925439.2
2018,Fire Station,02127,2713104.8
2018,Fire Station,02128,5335225.1
2018,Fire Station,02129,3162424.4000000004
2018,Fire Station,02131,1308501.8
2018,Fire Station,02132,2104930.9
2018,Fire Station,02134,1468159.6
2018,Fire Station,02135,6494011.0
2018,Fire Station,02136,1333463.8
2018,Fire Station,02169,318262.0
2018,Fire Station,02171,45697.2
2018,Fire Station,02210,45272.6
2018,Fitness Center/Health Club/Gym,02114,6077401.8
2018,Fitness Center/Health Club/Gym,02115,19698979.1
2018,Fitness Center/Health Club/Gym,02128,3646623.2
2018,Fitness Center/Health Club/Gym,02129,2622952.8
2018,Fitness Center/Health Club/Gym,02132,12072511.0
2018,Fitness Center/Health Club/Gym,02134,3109442.4
2018,Fitness Center/Health Club/Gym,02135,12494454.6
2018,Fitness Center/Health Club/Gym,02215,42771761.8
2018,Food Service,02121,6145354.3
2018,Hospital (General Medical & Surgical),02111,290669947.9
2018,Hospital (General Medical & Surgical),02114,1135126657.2
2018,Hospital (General Medical & Surgical),02115,934844918.1
2018,Hospital (General Medical & Surgical),02118,598946694.2
2018,Hospital (General Medical & Surgical),02120,117290919.7
2018,Hospital (General Medical & Surgical),02124,102640701.5
2018,Hospital (General Medical & Surgical),02129,62190572.4
2018,Hospital (General Medical & Surgical),02130,173169488.2
2018,Hospital (General Medical & Surgical),02131,566812367.5
2018,Hospital (General Medical & Surgical),02135,167057428.8
2018,Hospital (General Medical & Surgical),02215,818870497.7
2018,Hotel,02108,16584385966.8
2018,Hotel,02109,85288241.600000009
2018,Hotel,02110,4269146490.9
2018,Hotel,02111,98185403.800000012
2018,Hotel,02114,26475910.299999997
2018,Hotel,02115,63499443.199999996
2018,Hotel,02116,333493394.5
2018,Hotel,02118,8103663.8
2018,Hotel,02122,9336085.9
2018,Hotel,02125,13257680.8
2018,Hotel,02128,43337367.0
2018,Hotel,02129,15957913.8
2018,Hotel,02134,14750678.9
2018,Hotel,02135,378530.7
2018,Hotel,02199,104473677.7
2018,Hotel,02210,179647511.8
2018,Hotel,02215,64780693.500000007
2018,Hotel,48242,14726800.1
2018,Hotel,55402,75924608.2
2018,Hotel,55403,7625090.1
2018,Hotel,64108,81817417.9
2018,Ice/Curling Rink,02134,14110415.2
2018,Indoor Arena,02114,80232133.7
2018,Indoor Arena,02134,9194669.0
2018,Indoor Arena,02215,80913989.9
2018,K-12 School,02111,15411914.0
2018,K-12 School,02113,1992693.2
2018,K-12 School,02115,26291384.8
2018,K-12 School,02116,13447277.700000001
2018,K-12 School,02118,19694802.3
2018,K-12 School,02119,39710576.199999996
2018,K-12 School,02120,72105612.4
2018,K-12 School,02121,68430947.0
2018,K-12 School,02122,53750866.4
2018,K-12 School,02124,52784859.099999994
2018,K-12 School,02125,67406088.2
2018,K-12 School,02126,35807586.5
2018,K-12 School,02127,33160659.199999996
2018,K-12 School,02128,54526134.699999996
2018,K-12 School,02129,31421824.000000004
2018,K-12 School,02130,62262175.1
2018,K-12 School,02131,22186216.4
2018,K-12 School,02132,79592603.500000015
2018,K-12 School,02134,27929916.3
2018,K-12 School,02135,29927023.1
2018,K-12 School,02136,49075687.300000012
2018,K-12 School,02215,11414717.4
2018,Laboratory,02114,37834165.7
2018,Laboratory,02115,1063100913.6999999
2018,Laboratory,02118,303792019.9
2018,Laboratory,02129,18503004.2
2018,Laboratory,02210,168592529.5
2018,Laboratory,02215,428798233.50000012
2018,Library,02113,719966.3
2018,Library,02114,728216.2
2018,Library,02115,34876146.9
2018,Library,02116,78861497.7
2018,Library,02118,719680.1
2018,Library,02119,589105.6
2018,Library,02120,952552.3
2018,Library,02122,1061185.9
2018,Library,02124,2695259.1
2018,Library,02126,2804620.9
2018,Library,02127,664246.3
2018,Library,02128,1115465.3
2018,Library,02129,1179777.6
2018,Library,02130,179872.1
2018,Library,02131,942013.8
2018,Library,02132,1302767.4
2018,Library,02134,2999528.5
2018,Library,02135,1768308.5
2018,Library,02163,11890951.2
2018,Library,02215,34314415.0
2018,Manufacturing/Industrial Plant,02118,26765142.7
2018,Manufacturing/Industrial Plant,02119,2266532.8
2018,Manufacturing/Industrial Plant,02122,21066117.4
2018,Manufacturing/Industrial Plant,02125,15587009.9
2018,Manufacturing/Industrial Plant,02127,953973742.5
2018,Manufacturing/Industrial Plant,02128,
2018,Manufacturing/Industrial Plant,02129,5645141.8
2018,Manufacturing/Industrial Plant,02132,
2018,Manufacturing/Industrial Plant,02134,239926498.0
2018,Manufacturing/Industrial Plant,02135,5872886.5
2018,Manufacturing/Industrial Plant,02136,337485.9
2018,Medical Office,02114,169292442.99999997
2018,Medical Office,02115,17503151.1
2018,Medical Office,02118,56254531.099999994
2018,Medical Office,02127,
2018,Medical Office,02129,227967211.8
2018,Medical Office,02135,21092672.099999998
2018,Medical Office,02215,260263361.6
2018,Medical Office,02218,
2018,Medical Office,02467,7627997.9
2018,Mixed Use Property,02108,3016726.9
2018,Mixed Use Property,02109,50563165.2
2018,Mixed Use Property,02110,81215258.4
2018,Mixed Use Property,02111,146006228.1
2018,Mixed Use Property,02114,23380140.8
2018,Mixed Use Property,02115,11115366.5
2018,Mixed Use Property,02116,76017606.8
2018,Mixed Use Property,02120,29328891.2
2018,Mixed Use Property,02125,4104744.2
2018,Mixed Use Property,02126,133620.7
2018,Mixed Use Property,02128,14525141.2
2018,Mixed Use Property,02130,8818620.4
2018,Mixed Use Property,02163,15568456.1
2018,Mixed Use Property,02215,71750692.6
2018,Movie Theater,02111,9457654.4
2018,Multifamily Housing,01234,8658809.9
2018,Multifamily Housing,02021,10249496.6
2018,Multifamily Housing,02108,45893872.4
2018,Multifamily Housing,02109,100528960.1
2018,Multifamily Housing,02110,133335559.2
2018,Multifamily Housing,02111,311152896.3
2018,Multifamily Housing,02113,12420285.0
2018,Multifamily Housing,02114,266689539.59999996
2018,Multifamily Housing,02115,3898687786.999999
2018,Multifamily Housing,02116,7408025822.0000029
2018,Multifamily Housing,02118,256413700.49999997
2018,Multifamily Housing,02119,198127506.29999998
2018,Multifamily Housing,02120,184398110.79999998
2018,Multifamily Housing,02121,111101283.29999998
2018,Multifamily Housing,02122,23475552.699999996
2018,Multifamily Housing,02124,86378620.9
2018,Multifamily Housing,02125,177196593.90000004
2018,Multifamily Housing,02126,33459279.2
2018,Multifamily Housing,02127,68875673.9
2018,Multifamily Housing,02128,87049457.9
2018,Multifamily Housing,02129,166868623.70000002
2018,Multifamily Housing,02130,107373006.7
2018,Multifamily Housing,02131,139812029.8
2018,Multifamily Housing,02132,44692771.1
2018,Multifamily Housing,02134,173001598.9
2018,Multifamily Housing,02135,336212966.70000005
2018,Multifamily Housing,02136,74828518.5
2018,Multifamily Housing,02139,398477.3
2018,Multifamily Housing,02199,142107257.1
2018,Multifamily Housing,02210,156602128.79999998
2018,Multifamily Housing,02215,248347961.30000004
2018,Multifamily Housing,02446,1754627.8
2018,Multifamily Housing,02467,61269762.599999994
2018,Multifamily Housing,02481,4353587.6
2018,Multifamily Housing,20118,1582126.9
2018,Multifamily Housing,21121,4795676.7
2018,Multifamily Housing,92116,249140.8
2018,Museum,02114,54575209.5
2018,Museum,02115,192479687.60000002
2018,Museum,02210,12562061.1
2018,Museum,02215,1520382632.0
2018,Non-Refrigerated Warehouse,02118,5162574.3
2018,Non-Refrigerated Warehouse,02119,4586019.9
2018,Non-Refrigerated Warehouse,02122,410944.3
2018,Non-Refrigerated Warehouse,02125,496513.8
2018,Non-Refrigerated Warehouse,02127,5759804.1
2018,Non-Refrigerated Warehouse,02129,509338.1
2018,Non-Refrigerated Warehouse,02130,3186395.5999999996
2018,Non-Refrigerated Warehouse,02132,2651518.9
2018,Non-Refrigerated Warehouse,02135,10392359.4
2018,Non-Refrigerated Warehouse,02136,12277356.9
2018,Not Available,02114,
2018,Not Available,02119,
2018,Not Available,02134,788884.4
2018,Not Available,02135,
2018,Office,02011,
2018,Office,02026,1521400.2
2018,Office,02108,375137727.4
2018,Office,02109,426150818.30000007
2018,Office,02110,1164789552.4
2018,Office,02111,331278107.00000006
2018,Office,02114,122030232.79999998
2018,Office,02115,107932313.2
2018,Office,02116,743509712.5
2018,Office,02118,71300641.4
2018,Office,02119,45336190.6
2018,Office,02120,17140015.6
2018,Office,02121,5887170.1
2018,Office,02122,11395528.0
2018,Office,02124,11924787.8
2018,Office,02125,38262336.1
2018,Office,02126,46000.9
2018,Office,02127,34903133.2
2018,Office,02129,75193889.0
2018,Office,02130,410008.0
2018,Office,02131,169410.1
2018,Office,02134,19390989.7
2018,Office,02135,69867301.5
2018,Office,02136,59236.9
2018,Office,02138,5652748.0
2018,Office,02144,15516382.8
2018,Office,02163,12828562.299999999
2018,Office,02199,274140335.9
2018,Office,02201,55963325.0
2018,Office,02203,70751070.2
2018,Office,02210,805630837.9000001
2018,Office,02215,278242959.80000007
2018,Office,02222,30481467.5
2018,Other,02108,25659991.2
2018,Other,02110,13711574.8
2018,Other,02111,157285.2
2018,Other,02114,7773533.2
2018,Other,02115,7424708.6
2018,Other,02116,18862006.599999998
2018,Other,02118,39743667.900000006
2018,Other,02119,677167.2
2018,Other,02120,1754875.7
2018,Other,02122,337285.8
2018,Other,02125,5370369.0
2018,Other,02126,4429202.9
2018,Other,02127,7577291.1
2018,Other,02128,8091751.3
2018,Other,02129,79685405.100000009
2018,Other,02130,6003811.8999999994
2018,Other,02131,2793525.1
2018,Other,02132,246768.6
2018,Other,02134,21372796.400000002
2018,Other,02135,19301076.9
2018,Other,02136,33757178.5
2018,Other,02210,45124824.8
2018,Other,02215,432088478.79999995
2018,Other - Education,02113,
2018,Other - Education,02115,4642281.2
2018,Other - Education,02116,5395190.7
2018,Other - Education,02119,2172491.4
2018,Other - Education,02120,6661860.6
2018,Other - Education,02124,285736.3
2018,Other - Education,02135,8312308.3
2018,Other - Entertainment/Public Assembly,02110,24663210.0
2018,Other - Entertainment/Public Assembly,02122,5262299.9
2018,Other - Entertainment/Public Assembly,02128,25310803.3
2018,Other - Entertainment/Public Assembly,02163,15369441.9
2018,Other - Lodging/Residential,02118,15868567.4
2018,Other - Lodging/Residential,02124,1492542.4
2018,Other - Lodging/Residential,02129,1204836.7
2018,Other - Lodging/Residential,02130,6910790.3
2018,Other - Lodging/Residential,02131,1107842.3
2018,Other - Lodging/Residential,02132,4578093.2
2018,Other - Lodging/Residential,02134,2489289.5
2018,Other - Lodging/Residential,02210,10363154.7
2018,Other - Lodging/Residential,02215,1931832.6
2018,Other - Mall,02108,5867731.3
2018,Other - Mall,02109,1714403.0
2018,Other - Mall,02115,2961037.8
2018,Other - Mall,02121,14742512.7
2018,Other - Mall,02130,3684347.6
2018,Other - Public Services,02118,1155900.9
2018,Other - Public Services,02128,372112.7
2018,Other - Public Services,02210,104444.7
2018,Other - Recreation,02109,285666.0
2018,Other - Recreation,02111,164852.0
2018,Other - Recreation,02113,1871750.1
2018,Other - Recreation,02119,14755932.3
2018,Other - Recreation,02120,6187324.9
2018,Other - Recreation,02124,1599196.4
2018,Other - Recreation,02126,637094.0
2018,Other - Recreation,02127,8884129.2
2018,Other - Recreation,02128,3658202.3
2018,Other - Recreation,02130,3395037.0
2018,Other - Recreation,02131,6407130.6
2018,Other - Recreation,02132,3668682.3
2018,Other - Recreation,02134,8495543.2
2018,Other - Recreation,02136,890805.0
2018,Other - Restaurant/Bar,02128,1100437.9
2018,Other - Services,02127,9552448.6
2018,Other - Services,02129,4380670.8
2018,Other - Specialty Hospital,02114,50780245.9
2018,Other - Specialty Hospital,02115,1100065006.0
2018,Other - Specialty Hospital,02119,1028971.6
2018,Other - Specialty Hospital,02130,24379784.7
2018,Other - Stadium,02215,9606878.2999999989
2018,Other - Utility,02118,15722789.0
2018,Other - Utility,02163,10529137.7
2018,Outpatient Rehabilitation/Physical Therapy,02215,79154817.1
2018,Parking,02038,781457.1
2018,Parking,02108,7034375.0
2018,Parking,02109,3209659.4
2018,Parking,02114,18005346.4
2018,Parking,02115,15337927.6
2018,Parking,02118,261003.7
2018,Parking,02127,1504798.4
2018,Parking,02129,2306221.4
2018,Parking,02134,5830211.2
2018,Parking,02210,5122017.8
2018,Parking,02215,1029437.6000000001
2018,Performing Arts,02111,11282645.8
2018,Performing Arts,02115,
2018,Performing Arts,02116,21545122.5
2018,Performing Arts,02163,1083593.5
2018,Performing Arts,02215,
2018,Police Station,02114,5570820.6
2018,Police Station,02118,6023342.3000000007
2018,Police Station,02119,6687636.3
2018,Police Station,02120,39789983.8
2018,Police Station,02122,2340607.2
2018,Police Station,02124,3016798.5
2018,Police Station,02125,603638.1
2018,Police Station,02126,235307.7
2018,Police Station,02127,372563.5
2018,Police Station,02128,2542618.6
2018,Police Station,02129,2179795.2
2018,Police Station,02130,1916651.4
2018,Police Station,02132,2722245.8
2018,Police Station,02136,22323422.9
2018,Police Station,02169,12390.4
2018,Police Station,02171,
2018,Police Station,02201,2112098.1
2018,Pre-school/Daycare,02118,2793163.6
2018,Race Track,02134,2791476.8
2018,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",02116,
2018,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",02119,1238567.2
2018,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",02125,1724488.1
2018,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",02126,40944.0
2018,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",02127,10357733.4
2018,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",02130,34899.8
2018,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",02131,1067605.0
2018,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",02132,85080.0
2018,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",02134,4904459.3
2018,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",02136,
2018,Residence Hall/Dormitory,02108,11745024.6
2018,Residence Hall/Dormitory,02111,28983586.4
2018,Residence Hall/Dormitory,02115,29554462.2
2018,Residence Hall/Dormitory,02116,29270849.5
2018,Residence Hall/Dormitory,02119,4461501.2
2018,Residence Hall/Dormitory,02122,412869.0
2018,Residence Hall/Dormitory,02128,5956200.0
2018,Residence Hall/Dormitory,02163,37252803.4
2018,Residence Hall/Dormitory,02171,
2018,Residence Hall/Dormitory,02215,344144376.0
2018,Residential Care Facility,02118,5678450.1
2018,Residential Care Facility,02125,8076450.9
2018,Residential Care Facility,02128,2928790.8
2018,Residential Care Facility,02130,5724727.2
2018,Restaurant,02110,35143127.7
2018,Restaurant,02114,
2018,Restaurant,02215,
2018,Retail Store,02108,33158579.0
2018,Retail Store,02109,107387.7
2018,Retail Store,02111,
2018,Retail Store,02115,1179407.4
2018,Retail Store,02116,24891874.099999998
2018,Retail Store,02119,3604247.6
2018,Retail Store,02122,5783606.8
2018,Retail Store,02125,19441697.799999997
2018,Retail Store,02130,
2018,Retail Store,02132,9084747.6
2018,Retail Store,02134,928962.9
2018,Retail Store,02199,21724208.200000003
2018,Retail Store,02210,4580681.4
2018,Retail Store,02215,17750516.9
2018,Self-Storage Facility,02118,3098814.0
2018,Self-Storage Facility,02122,1119694.8
2018,Self-Storage Facility,02125,2364584.8
2018,Self-Storage Facility,02126,1235959.2
2018,Self-Storage Facility,02127,7029459.8
2018,Self-Storage Facility,02128,1371181.4
2018,Self-Storage Facility,02131,
2018,Self-Storage Facility,02135,2748413.9
2018,Senior Care Community,02114,5624772.5
2018,Senior Care Community,02115,
2018,Senior Care Community,02119,
2018,Senior Care Community,02122,10037709.3
2018,Senior Care Community,02128,844022905.0
2018,Senior Care Community,02130,39788910.0
2018,Senior Care Community,02132,25071109.8
2018,Senior Care Community,02135,
2018,Senior Care Community,02136,0.0
2018,Single Family Home,02163,502219.7
2018,Social/Meeting Hall,02128,512355.0
2018,Social/Meeting Hall,02131,3275283.6
2018,Social/Meeting Hall,02132,1317081.5
2018,Social/Meeting Hall,02163,1412127.6
2018,Social/Meeting Hall,02215,2690490.4
2018,Stadium (Open),02134,12366824.4
2018,Stadium (Open),02215,76908666.3
2018,Strip Mall,02125,41372765.9
2018,Strip Mall,02126,412100.7
2018,Strip Mall,02129,8042400.2
2018,Strip Mall,02130,5944460.5
2018,Strip Mall,02467,6133429.6
2018,Supermarket/Grocery Store,02110,7371481.4
2018,Supermarket/Grocery Store,02115,8898422.9
2018,Supermarket/Grocery Store,02120,8273444.8
2018,Supermarket/Grocery Store,02121,11903665.8
2018,Supermarket/Grocery Store,02122,39332483.3
2018,Supermarket/Grocery Store,02127,5596572.3
2018,Supermarket/Grocery Store,02130,20977822.3
2018,Supermarket/Grocery Store,02131,9581871.2
2018,Supermarket/Grocery Store,02134,16830392.0
2018,Supermarket/Grocery Store,02136,24527248.8
2018,Supermarket/Grocery Store,02199,16658269.8
2018,Supermarket/Grocery Store,02215,18907701.1
2018,Supermarket/Grocery Store,02481,16901117.3
2018,Urgent Care/Clinic/Other Outpatient,02118,8926557.4
2018,Urgent Care/Clinic/Other Outpatient,02122,21643.7
2018,Urgent Care/Clinic/Other Outpatient,02127,
2018,Urgent Care/Clinic/Other Outpatient,02128,14618917.6
2018,Vocational School,02109,4387453.3
2018,Worship Facility,02108,3961965.0999999996
2018,Worship Facility,02110,7838960.8
2018,Worship Facility,02116,11438901.8
2018,Worship Facility,02118,366755109.6
2018,Worship Facility,02120,172813851.4
2018,Worship Facility,02125,1620827.1
2018,Worship Facility,02163,700143.3
2018,Worship Facility,02215,7295303.9
2019,Adult Education,02136,3441992.2
2019,Ambulatory Surgical Center,02115,16378635.0
2019,Automobile Dealership,02135,3854495.6
2019,Bar/Nightclub,02215,
2019,Barracks,02108,9957212.6
2019,College/University,02111,260413689.10000002
2019,College/University,02115,1220052498.8
2019,College/University,02116,56092872.0
2019,College/University,02125,3013919.3
2019,College/University,02130,19315385.4
2019,College/University,02131,
2019,College/University,02134,5031806.0
2019,College/University,02163,21581949.2
2019,College/University,02215,321016558.9
2019,College/University,02467,201580710.8
2019,Courthouse,02109,70975029.0
2019,Data Center,02218,
2019,Distribution Center,02109,8508235.5
2019,Distribution Center,02118,19869897.799999997
2019,Distribution Center,02119,4283445.8
2019,Distribution Center,02126,1493977.2
2019,Distribution Center,02129,5620309.7
2019,Distribution Center,02136,
2019,Distribution Center,02210,16918574.8
2019,Distribution Center,02215,8134038.5
2019,Enclosed Mall,02119,9252935.7
2019,Enclosed Mall,02199,129492296.4
2019,Energy/Power Station,02128,27474182.0
2019,Energy/Power Station,02215,26699998.7
2019,Financial Office,02110,2989690.0
2019,Financial Office,02111,116078888.5
2019,Financial Office,02116,87349191.1
2019,Financial Office,02210,52827923.3
2019,Fire Station,02109,2162741.3
2019,Fire Station,02110,5187656.8
2019,Fire Station,02111,786140.0
2019,Fire Station,02115,6420837.2
2019,Fire Station,02116,1311972.6
2019,Fire Station,02118,16164736.3
2019,Fire Station,02119,3975612.4000000004
2019,Fire Station,02121,1490506.9
2019,Fire Station,02122,2865517.5
2019,Fire Station,02124,3434553.8
2019,Fire Station,02125,845218.9
2019,Fire Station,02127,2942639.7
2019,Fire Station,02128,4055211.9000000004
2019,Fire Station,02129,2949628.7
2019,Fire Station,02131,1590158.2
2019,Fire Station,02132,2297746.6
2019,Fire Station,02134,1588551.5
2019,Fire Station,02135,6576880.3
2019,Fire Station,02136,1584218.6
2019,Fire Station,02169,451749.0
2019,Fire Station,02171,69896.3
2019,Fire Station,02210,37866.4
2019,Fitness Center/Health Club/Gym,02114,5965918.8
2019,Fitness Center/Health Club/Gym,02115,20507189.0
2019,Fitness Center/Health Club/Gym,02128,3561270.9
2019,Fitness Center/Health Club/Gym,02129,1935343.8
2019,Fitness Center/Health Club/Gym,02132,13113290.6
2019,Fitness Center/Health Club/Gym,02134,3021532.9
2019,Fitness Center/Health Club/Gym,02135,13164145.2
2019,Fitness Center/Health Club/Gym,02215,40859867.8
2019,Food Service,02121,6255579.7
2019,Hospital (General Medical & Surgical),02111,297736558.2
2019,Hospital (General Medical & Surgical),02114,1153598920.0
2019,Hospital (General Medical & Surgical),02115,970996686.7
2019,Hospital (General Medical & Surgical),02118,600634989.8
2019,Hospital (General Medical & Surgical),02124,111042563.4
2019,Hospital (General Medical & Surgical),02129,69025181.0
2019,Hospital (General Medical & Surgical),02130,165805254.1
2019,Hospital (General Medical & Surgical),02131,71748775.7
2019,Hospital (General Medical & Surgical),02132,1509445.9
2019,Hospital (General Medical & Surgical),02135,187581780.3
2019,Hospital (General Medical & Surgical),02215,815181940.5
2019,Hotel,02108,156038758.39999998
2019,Hotel,02109,53401348.099999994
2019,Hotel,02110,59861165.7
2019,Hotel,02111,94936553.399999991
2019,Hotel,02114,74694648.5
2019,Hotel,02115,30266891.0
2019,Hotel,02116,422445275.5
2019,Hotel,02122,8182046.3999999994
2019,Hotel,02125,21036393.2
2019,Hotel,02128,70757529.9
2019,Hotel,02129,22148160.9
2019,Hotel,02134,30381138.0
2019,Hotel,02135,4225235.9
2019,Hotel,02199,103156293.6
2019,Hotel,02210,140349556.7
2019,Hotel,02215,63728131.0
2019,Hotel,48242,16421081.3
2019,Hotel,55402,81342395.0
2019,Hotel,55403,7824547.2
2019,Hotel,64108,105630415.19999999
2019,Ice/Curling Rink,02134,
2019,Indoor Arena,02114,84599667.5
2019,Indoor Arena,02134,4551455.4
2019,Indoor Arena,02215,73512315.9
2019,K-12 School,02111,16191374.3
2019,K-12 School,02113,2103335.0
2019,K-12 School,02115,24282805.1
2019,K-12 School,02116,13548020.100000001
2019,K-12 School,02118,21240175.700000003
2019,K-12 School,02119,41880318.2
2019,K-12 School,02120,86492686.9
2019,K-12 School,02121,71246234.699999988
2019,K-12 School,02122,62861112.100000009
2019,K-12 School,02124,52121520.1
2019,K-12 School,02125,73279963.100000009
2019,K-12 School,02126,30714867.4
2019,K-12 School,02127,32765858.099999998
2019,K-12 School,02128,61432941.3
2019,K-12 School,02129,33625970.1
2019,K-12 School,02130,67107826.300000004
2019,K-12 School,02131,18929585.4
2019,K-12 School,02132,95402391.399999991
2019,K-12 School,02134,25741461.0
2019,K-12 School,02135,31872544.599999998
2019,K-12 School,02136,34248170.699999996
2019,K-12 School,02215,8912281.3
2019,Laboratory,02114,35660114.7
2019,Laboratory,02115,510681175.79999995
2019,Laboratory,02118,324258855.6
2019,Laboratory,02129,19145540.7
2019,Laboratory,02210,155909368.1
2019,Laboratory,02215,521786368.00000006
2019,Library,02113,792469.7
2019,Library,02114,806021.8
2019,Library,02115,5413270.1
2019,Library,02116,95541964.3
2019,Library,02118,765060.3
2019,Library,02119,686601.4
2019,Library,02120,894827.7
2019,Library,02122,1137688.6
2019,Library,02124,2618145.2
2019,Library,02126,2938898.8
2019,Library,02127,720434.8
2019,Library,02128,1191354.8
2019,Library,02129,1067517.2
2019,Library,02130,922583.70000000007
2019,Library,02131,1045944.7
2019,Library,02132,1450089.7
2019,Library,02134,3571810.1
2019,Library,02135,2092341.0
2019,Library,02163,12771868.6
2019,Library,02215,32897550.3
2019,Manufacturing/Industrial Plant,02118,75941004.7
2019,Manufacturing/Industrial Plant,02119,2267149.5
2019,Manufacturing/Industrial Plant,02125,6210648.1999999993
2019,Manufacturing/Industrial Plant,02127,922622699.1
2019,Manufacturing/Industrial Plant,02128,
2019,Manufacturing/Industrial Plant,02129,9950868.8
2019,Manufacturing/Industrial Plant,02132,
2019,Manufacturing/Industrial Plant,02135,828147.8
2019,Medical Office,02114,155336192.3
2019,Medical Office,02115,10036837.6
2019,Medical Office,02118,55778785.7
2019,Medical Office,02127,5365846.8
2019,Medical Office,02129,233504137.3
2019,Medical Office,02135,22438746.0
2019,Medical Office,02215,193507700.0
2019,Medical Office,02218,
2019,Medical Office,02467,5867682.5
2019,Mixed Use Property,02109,
2019,Mixed Use Property,02110,85165558.4
2019,Mixed Use Property,02111,144151986.5
2019,Mixed Use Property,02116,37418713.4
2019,Mixed Use Property,02120,36866813.0
2019,Mixed Use Property,02125,4263345.0
2019,Mixed Use Property,02128,9311058.6
2019,Mixed Use Property,02130,9448251.4
2019,Mixed Use Property,02163,14028007.6
2019,Mixed Use Property,02215,91937020.0
2019,Movie Theater,02111,9477103.5
2019,Multifamily Housing,01234,9347291.7
2019,Multifamily Housing,02026,47134277.800000004
2019,Multifamily Housing,02108,43008910.4
2019,Multifamily Housing,02109,125977588.8
2019,Multifamily Housing,02110,119891158.60000001
2019,Multifamily Housing,02111,284093156.4
2019,Multifamily Housing,02113,12358123.7
2019,Multifamily Housing,02114,328497596.30000007
2019,Multifamily Housing,02115,384603557.50000006
2019,Multifamily Housing,02116,7406715248.1000013
2019,Multifamily Housing,02118,418625214.59999996
2019,Multifamily Housing,02119,260832698.49999991
2019,Multifamily Housing,02120,160207281.0
2019,Multifamily Housing,02121,92748952.9
2019,Multifamily Housing,02122,37439038.2
2019,Multifamily Housing,02124,156437083.6
2019,Multifamily Housing,02125,78873924.000000015
2019,Multifamily Housing,02126,71213618.8
2019,Multifamily Housing,02127,307113730.89999992
2019,Multifamily Housing,02128,139307948.5
2019,Multifamily Housing,02129,238718618.29999992
2019,Multifamily Housing,02130,250052725.0999999
2019,Multifamily Housing,02131,169803505.9
2019,Multifamily Housing,02132,48797930.7
2019,Multifamily Housing,02134,120232874.8
2019,Multifamily Housing,02135,423398862.0
2019,Multifamily Housing,02136,89146933.600000009
2019,Multifamily Housing,02139,387354.1
2019,Multifamily Housing,02199,151641019.0
2019,Multifamily Housing,02210,171032818.7
2019,Multifamily Housing,02215,223664001.79999998
2019,Multifamily Housing,02446,2580364.8
2019,Multifamily Housing,02467,71357964.3
2019,Multifamily Housing,02481,4715547.6
2019,Multifamily Housing,21121,4997074.8
2019,Multifamily Housing,92116,263063.1
2019,Museum,02114,56566716.0
2019,Museum,02115,18037766.5
2019,Museum,02210,12371979.8
2019,Museum,02215,4265604.1
2019,Non-Refrigerated Warehouse,02118,2993995.6
2019,Non-Refrigerated Warehouse,02119,2363861.0
2019,Non-Refrigerated Warehouse,02125,82992.3
2019,Non-Refrigerated Warehouse,02127,765169.9
2019,Non-Refrigerated Warehouse,02129,
